,HaulLat,HaulLong,Year,Distance,BottomDepth,Plastic_Weight
1813,56.2722,12.0085,2015,NA,27,0
1814,56.2788,12.2613,2013,2418,27,0
1815,56.2858,18.5358,2012,2778,83,0
1816,56.295,18.5445,2017,1593,81,0.014
1817,56.3008,18.5497,2015,2759,82,5.2
1818,56.305,18.5583,2014,2778,82,0
1819,56.32,18.6783,2015,2778,113,0
1820,56.3244,18.6839,2017,2667,115,8.578
1821,56.325,19.5583,2015,NA,117,0
1822,56.3255,18.6883,2016,2797,114,0.704
1823,56.3268,18.4598,2014,2815,54,0.34
1824,56.3283,19.5333,2017,NA,122,0
1825,56.33,18.4645,2016,2759,54,0.13
1826,56.33,18.7083,2017,2778,112,0
1827,56.3315,18.4162,2015,2797,42,2.49
1828,56.3333,18.7167,2012,2778,112,0
1829,56.3333,18.7167,2013,2778,112,0
1830,56.3335,18.4198,2012,2722,41,0.91
1831,56.337,11.8467,2013,2437,26,0
1832,56.339,11.8097,2014,NA,26,0
1833,56.3393,11.2347,2014,NA,20,0
1834,56.34,18.4292,2017,2852,42,0.486
1835,56.3401,18.4775,2017,2776,54,0.264
1836,56.3407,18.4778,2016,2759,53,0.138
1837,56.3413,18.4331,2017,2802,43,0.454
1838,56.3414,18.484,2013,2759,57,0.07
1839,56.3417,11.9807,2015,NA,30,0
1840,56.3428,11.9813,2015,2485,30,0.2
1841,56.3432,18.434,2016,2778,42,0.65
1842,56.3469,18.4406,2016,NA,42,0
1843,56.347,18.5538,2015,2778,76,0
1844,56.3472,18.4863,2013,2778,53,0.124
1845,56.3472,18.4867,2012,2778,52,0.1
1846,56.3485,18.4877,2012,2778,51,0.78
1847,56.35,18.5537,2012,2778,75,0
1848,56.3503,18.4465,2015,2797,42,0.022
1849,56.3505,18.4905,2017,2871,53,0.166
1850,56.353,12.3107,2013,2250,30,0
1851,56.3535,12.3363,2012,2252,28,0
1852,56.3661,12.3391,2015,2357,28,0
1853,56.37,19.5317,2017,NA,136,0
1854,56.37,19.675,2015,NA,118,0
1855,56.3715,18.4643,2012,2704,36,0.26
1856,56.3717,19.87,2016,NA,85,0
1857,56.373,18.465,2015,2778,38,0.038
1858,56.375,18.4688,2016,2778,38,0
1859,56.3757,18.4692,2013,2741,37,0.02
1860,56.3767,19.6683,2017,NA,119,0
1861,56.3772,19.8949,2017,NA,84,0.012
1862,56.3815,18.4628,2015,2778,34,0
1863,56.3857,18.4677,2016,2759,34,0.002
1864,56.3898,18.6058,2014,2852,77,0.784
1865,56.3933,18.4895,2017,2889,38,0.029
1866,56.395,20.0983,2017,NA,74,0
1867,56.3968,18.5162,2013,2774,44,0.802
1868,56.3983,20.0983,2016,NA,76,0
1869,56.3983,20.1,2017,NA,76,0
1870,56.405,18.6173,2017,NA,75,0.012
1871,56.411,18.6212,2016,2778,78,0.02
1872,56.4113,18.6213,2015,2797,78,17.106
1873,56.4167,18.6327,2013,4008,79,0
1874,56.4175,11.6578,2013,2485,27,0
1875,56.425,16.7548,2012,2722,59,0
1876,56.4277,16.758,2017,2834,61,0
1877,56.4287,16.7583,2015,2852,61,0.004
1878,56.43,16.7598,2016,2797,61,0.5
1879,56.43,18.6617,2017,2778,82,0
1880,56.4318,11.0592,2015,NA,17,0
1881,56.4326,11.0673,2015,2359,17,6.6
1882,56.435,20.0867,2017,NA,82,0
1883,56.4365,11.056,2014,1169,17,0
1884,56.4369,18.6751,2013,3899,86,0
1885,56.4414,11.6673,2012,2357,28,0
1886,56.446,11.0613,2013,2518,17,0
1887,56.4483,20.065,2017,NA,87,0.0674
1888,56.4488,11.0582,2013,2543,17,0
1889,56.45,16.97,2013,2778,67,0
1890,56.4533,19.8033,2016,NA,113,0
1891,56.4535,16.7797,2013,2871,61,0
1892,56.4547,18.669,2013,2759,74,0.098
1893,56.4578,16.9682,2016,2778,71,0.322
1894,56.4583,16.9667,2015,2778,70,0
1895,56.4583,16.9667,2016,2778,70,0
1896,56.4583,16.9675,2012,2778,70,0
1897,56.4583,19.8133,2017,NA,112,0
1898,56.4588,16.9675,2014,2741,72,0
1899,56.4592,16.9678,2014,2741,70,6.008
1900,56.4602,11.6423,2012,2578,27,0
1901,56.4613,11.047,2012,2296,17,0
1902,56.4687,11.5135,2014,2467,26,0
1903,56.47,20.11,2016,NA,88,0
1904,56.4716,18.6855,2017,NA,76,0
1905,56.4733,18.6883,2012,2778,77,0
1906,56.475,18.6917,2016,2778,74,0
1907,56.48,20.21,2016,NA,80,0
1908,56.4827,18.7004,2013,3671,77,0
1909,56.493,20.2142,2017,NA,81,0.002
1910,56.4937,12.048,2012,2472,29,0
1911,56.4961,20.1687,2017,NA,88,0.788
1912,56.4983,11.1297,2012,2005,17,0
1913,56.5097,11.1648,2013,2391,17,0
1914,56.5188,12.3963,2013,2218,28,0
1915,56.525,11.8531,2015,2168,31,0
1916,56.5288,12.5189,2012,2285,23,0
1917,56.5316,11.1646,2015,2398,17,0.2
1918,56.5327,11.1615,2013,2583,17,0
1919,56.5328,12.5192,2012,2196,24,0
1920,56.5383,11.5428,2013,2359,27,0
1921,56.54,11.1567,2014,NA,17,0.1
1922,56.5408,16.9173,2014,2759,72,0.084
1923,56.5417,16.9167,2017,2778,72,0
1924,56.5425,16.8375,2015,2778,64,0
1925,56.5433,12.5201,2015,2370,23,0.2
1926,56.5433,16.8372,2012,2778,64,0
1927,56.5448,16.8378,2012,2852,61,0
1928,56.5457,12.524,2013,2463,24,0
1929,56.5457,16.838,2014,2797,62,0.54
1930,56.5458,12.5198,2014,NA,17,0
1931,56.5463,16.8382,2014,2741,62,0
1932,56.5477,16.8392,2015,2797,63,0.21
1933,56.5483,12.5228,2013,2500,24,0
1934,56.5493,11.1588,2014,3712,18,0
1935,56.55,16.8407,2016,2778,63,0.004
1936,56.5543,16.8432,2016,1871,62,0.004
1937,56.555,11.4869,2012,2470,26,0
1938,56.5583,16.9167,2015,2778,72,0
1939,56.5583,16.9167,2016,2778,73,0
1940,56.56,16.8463,2017,1519,62,0
1941,56.5643,16.9157,2012,2797,72,0.004
1942,56.5657,16.9147,2017,2834,73,0.001
1943,56.566,16.915,2013,2741,73,0
1944,56.5667,16.9167,2013,2778,70,0
1945,56.5675,16.9155,2014,2722,75,0.014
1946,56.5687,16.8523,2013,2759,63,0.28
1947,56.5717,10.7755,2013,2374,7,0
1948,56.5718,10.7862,2013,2517,5,0
1949,56.5723,10.7873,2012,2507,6,0
1950,56.5767,20.4433,2017,NA,73,0
1951,56.5817,20.4667,2017,NA,73,0
1952,56.5894,11.5428,2012,2441,26,0
1953,56.5913,11.6925,2012,1738,33,0
1954,56.5925,12.2878,2014,2522,37,0
1955,56.5945,11.7858,2015,NA,32,0
1956,56.618,11.1244,2012,2265,15,0
1957,56.6218,11.1186,2015,NA,14,0
1958,56.6267,20.7183,2017,NA,36,0
1959,56.6283,20.7167,2016,NA,39,0
1960,56.63,20.72,2015,NA,40,0
1961,56.6317,20.6483,2016,NA,47,0
1962,56.6367,20.6533,2016,NA,50,0.0092
1963,56.6433,20.74,2016,NA,39,0
1964,56.645,20.7417,2015,NA,41,0
1965,56.645,20.745,2017,NA,42,0
1966,56.6467,20.705,2017,NA,46,0.0034
1967,56.6508,12.3016,2015,2374,38,0
1968,56.6517,20.5867,2016,NA,61,0
1969,56.6517,20.7617,2017,NA,40,0
1970,56.6535,11.6643,2013,2533,30,0
1971,56.6583,20.7517,2017,NA,41,0
1972,56.6617,20.7383,2017,NA,44,0.0022
1973,56.6618,12.5142,2014,2522,20,0
1974,56.6667,20.7433,2017,NA,43,0
1975,56.67,20.745,2015,NA,44,0
1976,56.6718,16.9877,2014,2908,66,0.018
1977,56.6725,12.4154,2012,2337,26,0
1978,56.6733,20.7467,2016,NA,43,0.001
1979,56.6735,12.523,2015,NA,21,0
1980,56.6737,12.045,2012,2480,35,0
1981,56.682,12.274,2014,NA,36,0.1
1982,56.6845,11.8247,2014,2411,38,0
1983,56.6925,16.998,2012,2704,66,0
1984,56.6958,17.0003,2014,2741,67,0.004
1985,56.7017,16.984,2015,2741,66,0.006
1986,56.7017,16.985,2012,2778,66,0
1987,56.7033,16.9847,2016,2815,65,0.02
1988,56.7141,10.5555,2012,2076,8,0
1989,56.7147,10.665,2015,NA,12,0
1990,56.7227,12.378,2013,2448,27,0
1991,56.725,16.9928,2013,2741,66,0.01
1992,56.7297,16.994,2017,2815,66,0.002
1993,56.7386,10.7831,2015,2050,11,0
1994,56.7395,11.924,2014,NA,37,0
1995,56.7402,10.5458,2014,NA,8,9
1996,56.741,10.5402,2014,2552,8,0
1997,56.7448,12.2942,2015,NA,35,0
1998,56.7528,11.098,2015,NA,14,0
1999,56.774,12.0522,2014,NA,38,0
2000,56.7743,10.5125,2013,2600,8,0
2001,56.784,10.7837,2012,2474,11,0
2002,56.796,11.7118,2014,2368,36,0
2003,56.7975,11.1238,2012,2357,12,0
2004,56.8018,11.1175,2013,2522,12,0
2005,56.8061,11.12,2015,2211,13,0
2006,56.817,11.713,2014,NA,35,0
2007,56.8185,12.2747,2012,2209,33,0
2008,56.8218,11.7125,2012,2576,34,0
2009,56.8258,11.7142,2015,NA,36,0
2010,56.8308,11.858,2013,2485,39,0
2011,56.8475,12.2522,2014,2578,33,0
2012,56.8752,12.2448,2013,2520,34,0
2013,56.8813,10.4686,2015,NA,6,0
2014,56.8968,10.6095,2015,NA,10,0
2015,56.8988,10.448,2013,2472,5,0
2016,56.9028,12.2092,2015,NA,35,0
2017,56.9333,11.449,2012,2246,11,0
2018,56.936,17.1742,2014,2852,72,0
2019,56.9389,11.4523,2014,NA,11,0
2020,56.94,20.3917,2017,NA,83,0
2021,56.9412,17.1755,2016,2778,72,0.039
2022,56.9467,17.1797,2012,2741,70,0.006
2023,56.95,11.4593,2014,2485,11,0
2024,56.95,20.3983,2016,NA,85,0.2262
2025,56.951,10.7045,2012,2213,7,0
2026,56.9618,17.1867,2014,2834,73,0.014
2027,56.965,17.1875,2015,2778,72,0
2028,56.965,17.1883,2013,2778,70,0
2029,56.9665,11.8213,2012,2168,43,0
2030,56.9667,10.7088,2013,2496,7,0
2031,56.9671,11.5806,2013,2457,48,0
2032,56.9672,10.4094,2012,2253,7,0
2033,56.9678,10.7048,2014,NA,6,0
2034,56.9691,10.7075,2015,1429,7,0
2035,56.9713,10.7043,2014,2581,7,0
2036,56.9803,11.7151,2015,2329,59,0
2037,56.9803,12.0013,2015,2459,48,0
2038,56.9823,10.4233,2013,1857,6,0
2039,56.9893,10.4308,2014,2437,7,0
2040,56.9935,12.0378,2013,2518,47,0
2041,56.9939,12.0414,2012,2489,47,0
2042,56.9975,17.9508,2015,2797,65,0.006
2043,56.9982,17.9508,2016,2722,65,0.012
2044,57,17.951,2017,2778,66,0
2045,57.0037,18.8058,2012,2797,71,0.028
2046,57.0133,20.7933,2017,NA,72,0.0116
2047,57.0154,11.568,2013,2706,47,0
2048,57.0167,17.9542,2014,2778,63,0
2049,57.0233,17.9572,2017,2834,65,0
2050,57.0233,21.0017,2017,NA,35,6.00E-04
2051,57.0283,18.82,2016,2778,73,0
2052,57.0285,18.821,2015,2834,72,2
2053,57.0318,12.1575,2013,2563,44,0
2054,57.0333,18.825,2017,2778,72,0
2055,57.0333,21.0067,2016,NA,31,0.0558
2056,57.0335,12.159,2013,2441,44,0
2057,57.0358,17.875,2015,2778,84,0
2058,57.0367,21.0117,2017,NA,32,0.0054
2059,57.0383,17.875,2016,2778,84,0
2060,57.0395,11.5547,2012,1622,50,0
2061,57.0407,11.5533,2014,2402,50,0
2062,57.0433,10.7058,2012,2468,11,0
2063,57.0455,17.145,2017,2797,54,0
2064,57.0483,17.9183,2016,2778,76,0
2065,57.0593,11.8263,2014,NA,47,0
2066,57.06,17.869,2017,2778,86,0
2067,57.0617,17.8683,2017,2778,85,0
2068,57.0628,17.8688,2013,2778,85,0.03
2069,57.065,17.8667,2012,2778,86,0
2070,57.065,17.8683,2012,2778,86,0
2071,57.0663,17.8683,2014,2778,82,0
2072,57.0667,17.8683,2013,2778,84,0
2073,57.0667,17.8683,2014,2778,86,0
2074,57.0667,17.8683,2015,2778,84,0
2075,57.0667,17.87,2016,2778,83,0
2076,57.0733,17.91,2017,2778,75,0
2077,57.0742,17.91,2013,2778,75,0
2078,57.0798,18.8958,2012,2667,84,0.16
2079,57.0875,18.905,2014,2778,87,0
2080,57.09,18.9033,2014,2778,85,0
2081,57.1005,17.2843,2014,2741,72,0.023
2082,57.1015,17.2848,2016,2778,73,0
2083,57.1023,17.2853,2016,2759,72,0.01
2084,57.1093,11.4915,2015,NA,30,0
2085,57.1227,17.2903,2015,2797,73,0.55
2086,57.125,17.29,2013,2778,71,0
2087,57.125,17.2908,2015,2778,72,0
2088,57.126,17.2905,2014,2815,72,0.036
2089,57.13,18.9783,2015,2778,85,0
2090,57.1333,20.5833,2016,NA,92,1.8967
2091,57.135,11.837,2015,NA,53,0
2092,57.1418,12.0045,2015,NA,53,0
2093,57.15,20.645,2017,NA,88,0.0024
2094,57.1517,20.735,2017,NA,66,0
2095,57.1536,12.0029,2012,2183,54,0
2096,57.154,18.7997,2017,2797,40,0.014
2097,57.155,18.7998,2017,2797,40,0
2098,57.1588,12.0033,2014,NA,53,0
2099,57.1595,12.0035,2014,2455,54,0
2100,57.1606,12.0035,2015,2557,53,0
2101,57.161,18.8023,2015,2871,41,0.046
2102,57.1623,12.0054,2012,2683,53,0
2103,57.1632,18.803,2014,2722,40,0.03
2104,57.1642,18.8202,2013,2797,46,5.074
2105,57.165,18.821,2014,2797,49,0.002
2106,57.1665,18.8257,2013,2778,49,0.08
2107,57.1668,18.8277,2017,2834,50,0.452
2108,57.1682,18.8327,2012,2371,49,0
2109,57.1688,18.836,2015,2334,50,0.07
2110,57.1767,18.8083,2016,2778,41,0.071
2111,57.1767,20.5883,2016,NA,95,0
2112,57.1772,18.8083,2012,2741,38,0.012
2113,57.1817,11.3543,2014,2367,46,0
2114,57.1833,20.5983,2017,NA,95,0.1446
2115,57.1875,10.6842,2013,2328,16,0
2116,57.188,10.6842,2014,NA,15,0
2117,57.1942,18.826,2016,2741,42,0.001
2118,57.2,19.05,2012,2778,83,0
2119,57.2,20.6717,2017,NA,84,0.0418
2120,57.2021,11.5603,2015,2368,62,0
2121,57.2083,20.6733,2017,NA,85,0.159
2122,57.2083,20.7067,2017,NA,76,6.00E-04
2123,57.21,20.7317,2016,NA,59,0
2124,57.2122,18.8492,2013,2778,42,0
2125,57.2128,18.8507,2017,2815,42,0.016
2126,57.213,11.3323,2015,1188,40,0
2127,57.2133,20.745,2017,NA,60,0
2128,57.2148,11.5661,2012,2404,63,0
2129,57.2163,11.5627,2013,2583,64,0
2130,57.2178,18.8563,2015,2685,43,0.022
2131,57.2182,18.8565,2014,2722,43,0.004
2132,57.2205,10.6926,2015,NA,20,0
2133,57.2205,11.338,2012,1596,43,0
2134,57.2219,11.3503,2012,2304,59,0
2135,57.2233,19.0633,2015,2778,83,0
2136,57.2233,19.0633,2017,2778,82,0
2137,57.2245,10.6853,2013,2643,19,0
2138,57.2247,11.3415,2013,2539,45,0
2139,57.2248,19.064,2015,2815,84,0.191
2140,57.225,19.065,2016,2778,83,0
2141,57.2252,19.0645,2013,2722,83,0.3
2142,57.2255,11.3556,2013,2181,75,0
2143,57.2289,10.692,2012,2166,21,0
2144,57.2297,10.688,2014,1229,20,0
2145,57.23,21.13,2017,NA,46,0
2146,57.23,21.2967,2017,NA,46,0.0032
2147,57.2316,10.686,2015,2161,19,5
2148,57.2375,11.3487,2014,NA,55,0
2149,57.2417,17.3953,2012,2797,75,0.11
2150,57.2543,19.0682,2012,2741,83,0.006
2151,57.26,19.08,2015,2778,82,0
2152,57.2627,19.0813,2013,2834,80,0
2153,57.2667,21.1417,2015,NA,61,0
2154,57.2688,17.4105,2013,2759,75,0.008
2155,57.2725,11.5305,2013,2515,61,0
2156,57.2733,19.0883,2014,2778,82,0
2157,57.2767,19.095,2016,2778,82,0
2158,57.285,19.1017,2014,2778,82,0
2159,57.2873,11.6377,2015,NA,66,0
2160,57.29,21.0067,2017,NA,64,0.0458
2161,57.292,19.0438,2012,2741,67,0.15
2162,57.3015,19.055,2016,2778,68,0.026
2163,57.3017,20.7,2016,NA,72,0
2164,57.3072,19.0592,2015,2815,67,0.012
2165,57.3198,11.3261,2015,2392,41,0
2166,57.321,19.074,2014,2797,67,28.766
2167,57.3213,19.0748,2013,2871,68,0.32
2168,57.3227,19.0762,2017,2797,68,0.068
2169,57.33,21.105,2015,NA,67,0
2170,57.3322,19.0597,2017,2815,64,1.8
2171,57.3324,11.6978,2012,2387,64,0
2172,57.3333,11.3078,2015,NA,38,0
2173,57.3347,11.6402,2013,2474,62,0
2174,57.3348,19.1293,2017,2815,76,0.002
2175,57.339,11.6357,2014,NA,62,0
2176,57.3392,11.3078,2013,2430,41,0
2177,57.3433,11.2892,2014,1381,40,0
2178,57.3433,17.8917,2017,2778,109,0
2179,57.3435,19.1422,2015,2778,78,0.316
2180,57.3472,19.1482,2012,2685,79,0.108
2181,57.348,19.1493,2013,2815,81,2.04
2182,57.3497,17.4207,2017,2815,72,0.004
2183,57.35,17.42,2017,2778,70,0
2184,57.3633,19.1733,2015,2778,85,0
2185,57.3642,17.9067,2012,2778,108,0
2186,57.365,17.9083,2012,2778,108,0
2187,57.365,17.9083,2013,2778,108,0
2188,57.365,20.8933,2017,NA,61,0
2189,57.365,21.255,2017,NA,56,0
2190,57.3682,19.1858,2016,2778,84,0
2191,57.3683,19.1867,2016,2778,83,0
2192,57.3683,20.8917,2016,NA,61,0.002
2193,57.37,19.1808,2017,2778,81,0
2194,57.37,19.1867,2014,2778,83,0
2195,57.3717,21.2617,2017,NA,52,0
2196,57.3733,21.2567,2016,NA,54,0
2197,57.3733,21.2567,2017,NA,55,0.002
2198,57.3755,11.627,2015,2583,53,0
2199,57.3755,16.8972,2017,1482,43,0.412
2200,57.3798,16.8907,2012,2611,42,0
2201,57.3815,16.8892,2013,2704,44,0
2202,57.3833,19.1717,2015,2593,85,0
2203,57.3848,11.6213,2014,2552,53,0
2204,57.3882,16.8892,2012,2630,43,0
2205,57.3943,16.8913,2015,2852,44,0
2206,57.3953,11.3145,2014,NA,45,0
2207,57.408,11.6047,2012,2263,61,0
2208,57.4087,10.7207,2012,895,26,0
2209,57.4183,17.022,2017,2852,55,0.004
2210,57.4183,21.275,2015,NA,58,0.0354
2211,57.4217,21.3383,2017,NA,33,0
2212,57.4217,21.34,2016,NA,33,0.001
2213,57.4302,10.7168,2014,2468,25,0
2214,57.4317,21.3367,2016,NA,34,0
2215,57.4325,10.7207,2012,2455,25,0
2216,57.4367,20.5633,2017,NA,115,0.0098
2217,57.4418,17.0008,2013,2871,55,0.01
2218,57.4433,21.0167,2015,NA,62,4.00E-04
2219,57.4443,16.9985,2012,2759,55,0
2220,57.45,16.992,2012,2759,54,0.001
2221,57.4533,10.7298,2013,2387,27,0.2
2222,57.4583,17.7383,2016,2778,108,0
2223,57.4602,10.7352,2014,NA,28,0
2224,57.4625,17.5467,2012,2778,73,0
2225,57.4683,17.55,2015,2778,74,0
2226,57.4698,10.715,2015,2733,26,0
2227,57.4713,10.8387,2015,NA,35,0
2228,57.4716,11.0425,2012,2326,35,0
2229,57.4723,10.6787,2013,2355,25,0
2230,57.4732,17.5542,2016,2834,72,0.006
2231,57.4742,17.5555,2016,2815,72,0.002
2232,57.4765,11.0515,2013,2411,33,0
2233,57.477,11.0577,2012,2322,35,0
2234,57.4833,17.7267,2015,2778,107,0
2235,57.4833,17.7267,2017,2778,110,0
2236,57.4833,17.7333,2016,2778,108,0
2237,57.4833,21.1433,2016,NA,69,0.1066
2238,57.484,17.7267,2012,2778,109,0
2239,57.484,17.7267,2013,2778,109,0
2240,57.4867,21.1383,2016,NA,70,0
2241,57.49,17.5667,2017,2778,73,0
2242,57.4958,17.572,2015,2741,73,0.271
2243,57.4967,19.249,2017,2408,67,0.105
2244,57.505,21.4217,2017,NA,25,6.00E-04
2245,57.5083,21.435,2016,NA,23,0.026
2246,57.5133,21.4217,2016,NA,26,0
2247,57.514,11.0488,2015,NA,38,0
2248,57.5183,11.3158,2012,2316,44,0
2249,57.5183,21.425,2015,NA,26,0
2250,57.5233,21.11,2016,NA,66,0.062
2251,57.5233,21.1117,2016,NA,67,0.016
2252,57.5237,11.5053,2014,NA,65,0
2253,57.5285,11.5094,2012,2102,67,0
2254,57.5342,11.5082,2013,2392,66,0
2255,57.5377,11.5015,2014,2481,65,0
2256,57.5432,11.5084,2012,2228,67,0
2257,57.5448,10.681,2013,1963,23,0
2258,57.5494,10.6107,2015,NA,16,0
2259,57.5503,11.506,2013,2433,67,0
2260,57.5516,10.6306,2015,2591,22,0
2261,57.562,10.5833,2014,NA,15,0
2262,57.5627,10.6601,2014,2248,20,0
2263,57.57,22.16,2015,NA,90,0.176
2264,57.573,10.7078,2012,2526,24,0
2265,57.5795,10.6578,2013,2513,21,0
2266,57.5991,10.6912,2012,2318,23,0
2267,57.629,19.1222,2013,2908,44,0
2268,57.6325,11.035,2013,2550,31,0
2269,57.6368,19.1245,2017,1963,44,0
2270,57.6517,11.0133,2012,2619,32,0
2271,57.6688,19.0642,2012,2834,36,0
2272,57.6693,19.0642,2015,2797,36,0.004
2273,57.6745,11.0549,2014,2220,34,0
2274,57.6908,11.0216,2015,2548,33,0
2275,57.691,19.0887,2016,2778,36,0
2276,57.6932,19.0912,2012,2797,34,0
2277,57.7022,11.2557,2014,NA,46,0
2278,57.7022,19.1407,2014,2296,41,0
2279,57.7028,19.1418,2013,2741,42,0
2280,57.7033,19.1423,2015,2759,42,0
2281,57.7035,19.1432,2015,2741,42,0
2282,57.7055,19.1463,2017,2797,43,0
2283,57.7118,11.2513,2013,2578,45,0
2284,57.7133,19.3875,2016,2741,74,0.287
2285,57.7187,19.1747,2013,2759,40,0
2286,57.7192,19.1755,2016,2371,42,0
2287,57.7367,18.2967,2014,2778,104,0
2288,57.7383,18.3,2015,2778,104,0
2289,57.761,11.0419,2012,2203,40,0
2290,57.7617,19.4817,2015,2778,83,0
2291,57.7625,19.48,2012,2778,82,0
2292,57.7643,11.0235,2015,2422,40,0
2293,57.7667,18.1667,2016,2778,104,0
2294,57.768,19.4815,2017,2797,79,0
2295,57.7695,11.0287,2013,2433,41,0
2296,57.77,21.39,2016,NA,69,0.021
2297,57.7707,11.0433,2013,2517,40,0
2298,57.7735,11.0343,2014,2220,41,0
2299,57.7743,11.0133,2012,2587,40,0
2300,57.7743,11.043,2014,NA,40,0
2301,57.7747,11.0168,2015,NA,40,0
2302,57.775,18.1667,2014,2778,104,0
2303,57.775,18.1683,2012,2778,101,0
2304,57.7833,21.375,2016,NA,73,0
2305,57.7883,18.1217,2015,2778,104,0
2306,57.79,18.12,2012,2778,104,0
2307,57.7917,18.1167,2015,2778,104,0
2308,57.7917,18.1167,2016,2778,103,0
2309,57.7917,18.1167,2016,2778,106,0
2310,57.7917,18.1167,2017,2778,101,0
2311,57.7917,18.12,2012,2778,104,0
2312,57.7917,18.12,2013,2778,104,0
2313,57.7967,18.1167,2017,2778,103,0
2314,57.7983,21.3517,2016,NA,74,0.096
2315,57.805,21.3817,2017,NA,72,0.0012
2316,57.8077,19.5357,2013,2741,82,0
2317,57.8083,19.5333,2015,2778,81,0
2318,57.8555,19.4707,2012,2852,68,0.002
2319,57.858,19.4753,2013,2852,68,0.317
2320,57.8588,19.4768,2014,2778,69,0.005
2321,57.86,21.29,2015,2778,70,0
2322,57.8765,19.4215,2012,2741,47,0.044
2323,57.877,19.4205,2014,2759,48,0.042
2324,57.8773,19.5058,2015,2759,69,0.004
2325,57.88,21.44,2015,2778,62,0
2326,57.88,21.48,2016,2778,65,0.113
2327,57.889,19.4245,2017,1926,49,0.007
2328,57.8923,19.4258,2012,1908,46,0
2329,57.895,21.52,2017,2778,56,0.0265
2330,57.8967,21.435,2017,NA,59,0
2331,57.8978,19.43,2015,2797,48,0.453
2332,57.8983,19.4303,2016,2797,49,1.168
2333,57.8985,19.431,2013,2797,46,0
2334,57.9017,21.4633,2017,NA,62,0
2335,57.9057,19.4372,2014,2945,48,0.016
2336,57.9062,19.4378,2016,2593,47,0.006
2337,57.91,21.62,2015,2778,44,0
2338,57.92,21.61,2017,2778,50,0
2339,57.93,21.67,2016,2778,42,0
2340,57.94,22.01,2016,2778,50,0.013
2341,57.96,20.94,2015,2778,88,0.0071
2342,57.96,21.28,2017,2778,67,1.05
2343,57.97,21.3,2016,2778,61,0.034
2344,58.0017,21.0083,2017,NA,85,0.0036
2345,58.0037,19.5462,2015,2741,72,0.04
2346,58.005,20.9583,2016,NA,88,0.0964
2347,58.01,21.12,2017,2778,70,0.045
2348,58.025,19.4783,2012,2778,85,0
2349,58.03,20.99,2015,2778,74,0
2350,58.0317,21.0483,2017,NA,74,0.1594
2351,58.0325,19.4742,2014,2778,92,0
2352,58.0348,19.4967,2013,2556,90,0.07
2353,58.035,19.4933,2017,2778,89,0
2354,58.0367,19.505,2015,2778,88,0
2355,58.0367,20.9983,2016,NA,76,0
2356,58.0513,19.4613,2016,2778,91,0
2357,58.0518,19.4462,2013,2815,74,0.014
2358,58.0617,19.445,2012,2778,75,0
2359,58.075,19.4417,2016,2778,73,0
2360,58.076,19.4382,2014,2889,75,0.032
2361,58.0795,19.4365,2015,2797,74,0
2362,58.272,19.189,2012,2759,55,0.026
2363,58.2775,19.1847,2012,2722,52,0.002
2364,58.2907,19.1757,2017,2797,56,0
2365,58.33,21.62,2016,2778,68,0.0285
2366,58.46,21.62,2017,2778,71,0
2367,58.53,22.03,2016,NA,34,0
2368,58.54,22.12,2015,NA,50,0
2369,58.55,21.92,2017,NA,37,0.124
2370,58.57,21.53,2017,NA,70,0.045
2371,58.57,21.9,2016,NA,38,0.093
2372,58.58,21.43,2017,NA,87,0.3685
2373,58.6,21.53,2016,NA,45,0.289
2374,58.6,21.87,2016,NA,46,0.1585
2375,58.62,21.55,2016,NA,75,0.297
2376,58.62,21.88,2017,NA,45,0.0055
2377,58.64,21.92,2015,NA,73,0.0566
2378,58.65,22.07,2017,NA,42,0.0635
2379,59,21.98,2015,NA,41,0.0171
